CalonMahasiswaID	NamaLengkap	TempatLahir	NIK	Email	JenisKelamin	Alamat
20546	Shirlene Bewlie	Tanjungbalai	574726101292320	saadatpradipta@example.org	Perempuan	Kabupaten Purwakarta, Jawa Barat
20547	Marta Giaomozzo	Pekanbaru	530485571885003	dagelmaryadi@example.net	Laki-laki	Kabupaten Blitar, Jawa Timur
20548	Konrad Aubert	Depok	507033271821806	kanda18@example.net	Laki-laki	Kota Bekasi, Jawa Barat
20549	Orelle Pach	Manado	538051829696377	warjikuswandari@example.org	Perempuan	Kabupaten Cirebon, Jawa Barat
20550	Darsey Arnow	Banda Aceh	539408264822411	prakosa30@example.org	Perempuan	Kabupaten Cirebon, Jawa Barat
20551	Stephie Casarili	Lubuklinggau	542179107170864	padmasaritasdik@example.org	Laki-laki	Kota Tegal, Jawa Tengah
20552	Mandy Kristoffersson	Payakumbuh	503231862242117	winarnovinsen@example.net	Laki-laki	Kota Madiun, Jawa Timur
20553	Britt Bentame	Gorontalo	537727364142513	zwacana@example.net	Laki-laki	Kota Surabaya, Jawa Timur
20554	Lucine Melluish	Denpasar	500978568094336	cakrajiyatamba@example.org	Perempuan	Kota Mojokerto, Jawa Timur
20555	Bryon Ortega	Makassar	575973056848177	wardayanapitupulu@example.com	Laki-laki	Kota Tegal, Jawa Tengah
20556	Valma Deporte	Lhokseumawe	551359958164431	widiastutimursinin@example.net	Perempuan	Kota Tasikmalaya, Jawa Barat
20557	Jaymie Maginn	Batam	535236945963032	mustofateddy@example.com	Laki-laki	Kabupaten Indramayu, Jawa Barat
20558	Raine Newns	Kediri	545991379122087	oskar34@example.com	Laki-laki	Kota Surabaya, Jawa Timur
20559	Demetri Verrier	Makassar	508619908284464	tarihoranpadmi@example.com	Perempuan	Kota Mojokerto, Jawa Timur
20560	Pattin Ackred	Cilegon	574238038985756	zpangestu@example.com	Laki-laki	Kabupaten Tangerang, Banten
20561	Dud Buchanan	Denpasar	539495909805867	danujahalimah@example.com	Perempuan	Kota Tasikmalaya, Jawa Barat
20562	Lyman Kalewe	Blitar	560363343727507	maya28@example.com	Perempuan	Kota Madiun, Jawa Timur
20563	Marina Heningam	Bima	577618415849009	jabalpratama@example.org	Laki-laki	Kabupaten Tangerang, Banten
20564	Olympe McCreagh	Mataram	554466951831180	raihanmandala@example.net	Perempuan	Kabupaten Badung, Bali
20565	Lowell MacCague	Pematangsiantar	559782195205894	sitorusdipa@example.com	Laki-laki	Kota Mojokerto, Jawa Timur
20566	Mahalia Burwell	Denpasar	573342876826000	idapermadi@example.net	Perempuan	Kota Tegal, Jawa Tengah
20567	Erroll Pesek	Tangerang	513180287491740	daliman51@example.com	Laki-laki	Kota Surabaya, Jawa Timur
20568	Rikki Oxtarby	Madiun	554519559543114	onurdiyanti@example.com	Laki-laki	Kota Mojokerto, Jawa Timur
20569	Raine Penchen	Cirebon	539636007095426	entengpurnawati@example.net	Laki-laki	Kota Bekasi, Jawa Barat
20570	Johnath Greenstreet	Sabang	543061757103622	muhammadfirgantoro@example.com	Perempuan	Kabupaten Indramayu, Jawa Barat
20571	Nydia Crean	Palopo	508343170084045	belinda42@example.com	Perempuan	Kabupaten Tabanan, Bali
20572	Agnes Sherewood	Banjar	575479805045991	dongoranfathonah@example.org	Laki-laki	Kabupaten Tangerang, Banten
20573	Courtney Leetham	Probolinggo	554788549132531	rrajasa@example.net	Laki-laki	Kota Medan, Sumatera Utara
20574	Weber Simionato	Kota Administrasi Jakarta Utara	584262487266429	pancahakim@example.org	Laki-laki	Kota Surabaya, Jawa Timur
20575	Nola Jzak	Manado	590506375258177	budimannurul@example.org	Laki-laki	Kabupaten Blitar, Jawa Timur
20576	Teressa Bambrugh	Padang Sidempuan	522712563830765	swibisono@example.com	Laki-laki	Kabupaten Badung, Bali
20577	Buck Orringe	Sibolga	568079368307166	kasirangunawan@example.net	Perempuan	Kabupaten Bangli, Bali
20578	Amy Spurden	Kota Administrasi Jakarta Pusat	526831654624288	mandasarisyahrini@example.com	Laki-laki	Kabupaten Badung, Bali
20579	Hamilton Sorsby	Medan	587216571045528	ikin27@example.net	Laki-laki	Kota Denpasar, Bali
20580	Andrea Knight	Padangpanjang	563065062308672	gandewa86@example.com	Laki-laki	Kabupaten Blitar, Jawa Timur
20581	Denver Ailmer	Tarakan	533938952987922	onipratama@example.org	Perempuan	Kabupaten Tabanan, Bali
20582	Tony Rylance	Sibolga	543599319660406	malikapradipta@example.org	Perempuan	Kota Bekasi, Jawa Barat
20583	Kahlil Tydd	Meulaboh	512621623394926	qkurniawan@example.com	Laki-laki	Kota Depok, Jawa Barat
20584	Emerson Meachen	Bitung	545461112345577	dimaz86@example.com	Laki-laki	Kabupaten Pasuruan, Jawa Timur
20585	Mile Cordero	Banjarmasin	585561944321772	adedongoran@example.com	Laki-laki	Kabupaten Badung, Bali
20586	Libbie Babcock	Binjai	546904920760651	halimamahendra@example.com	Perempuan	Kabupaten Badung, Bali
20587	Maxwell Stockbridge	Sorong	581299108615947	saputramaida@example.com	Perempuan	Kabupaten Badung, Bali
20588	Talya Winsome	Subulussalam	554921422160909	rpertiwi@example.org	Perempuan	Kabupaten Blitar, Jawa Timur
20589	Gabbey Hesse	Serang	550905512689670	halimahkamila@example.org	Perempuan	Kota Tasikmalaya, Jawa Barat
20590	Michaelina Battisson	Pariaman	527908037085940	faridabakijan@example.org	Laki-laki	Kota Tegal, Jawa Tengah
20591	Rusty Chivers	Pariaman	583431684988760	lpradana@example.com	Perempuan	Kota Tasikmalaya, Jawa Barat
20592	Maggi Hardstaff	Surabaya	559613958073876	tampubolonnadine@example.net	Laki-laki	Kabupaten Indramayu, Jawa Barat
20593	Lucais Ouchterlony	Bitung	559247478707902	harsana58@example.com	Laki-laki	Kota Tegal, Jawa Tengah
20594	Ava Porrett	Probolinggo	569992336765655	karja84@example.org	Perempuan	Kabupaten Badung, Bali
20595	Elizabeth Spitaro	Pasuruan	558697178418054	latuponoraden@example.net	Laki-laki	Kabupaten Bangli, Bali
20596	Xever Ritchman	Palopo	542602516958698	zalindra44@example.org	Perempuan	Kabupaten Tangerang, Banten
20597	Barth Boote	Singkawang	569779705369315	jumadiputra@example.net	Laki-laki	Kota Medan, Sumatera Utara
20598	Hermy Bucky	Kotamobagu	510213876643073	danggriawan@example.com	Perempuan	Kota Bekasi, Jawa Barat
20599	Gusta Lacotte	Bima	583585419785975	ddamanik@example.org	Perempuan	Kota Bogor, Jawa Barat
20600	Marla Peggrem	Langsa	558154595859925	dwijaya@example.net	Perempuan	Kabupaten Tangerang, Banten
20601	Sula Gimbrett	Jambi	522937933769293	lazuardidarman@example.com	Perempuan	Kabupaten Badung, Bali
20602	Konstance Corzon	Tebingtinggi	502383158363395	ihsan63@example.com	Laki-laki	Kota Mojokerto, Jawa Timur
20603	Carly McCleverty	Tangerang Selatan	503341384281201	suryonodimaz@example.net	Laki-laki	Kota Denpasar, Bali
20604	Anabella Corradi	Prabumulih	575256206876938	prakasahartana@example.com	Perempuan	Kabupaten Tangerang, Banten
20605	Matias Issacof	Pagaralam	564761874843170	endahnuraini@example.com	Perempuan	Kota Surakarta, Jawa Tengah
20606	Birgit Gronauer	Cirebon	555470210890987	waluyovanesa@example.net	Perempuan	Kota Surakarta, Jawa Tengah
20607	Archer Lomath	Tasikmalaya	560353092033944	wahyudinrosman@example.com	Perempuan	Kota Malang, Jawa Timur
20608	Borg Hynes	Semarang	598269329473123	gilangsihombing@example.org	Perempuan	Kabupaten Badung, Bali
20609	Norine Grahamslaw	Depok	541078750891073	padmasarihari@example.net	Perempuan	Kota Tasikmalaya, Jawa Barat
20610	Archibold Kasper	Bengkulu	523219780247558	bahuwarnabudiyanto@example.org	Perempuan	Kota Tegal, Jawa Tengah
20611	Claire Humbell	Bitung	589638872285429	ulaksmiwati@example.org	Perempuan	Kabupaten Purwakarta, Jawa Barat
20612	Xymenes McKim	Pontianak	540881227838767	eluhnainggolan@example.org	Perempuan	Kota Madiun, Jawa Timur
20613	Marja Gavaran	Balikpapan	503700703908955	dabukkedinda@example.net	Perempuan	Kabupaten Pasuruan, Jawa Timur
20614	Maurise Fardo	Cilegon	578541355733828	aisyahrajasa@example.org	Laki-laki	Kabupaten Pasuruan, Jawa Timur
20615	Rolph Cockram	Palopo	556917557018993	najwa26@example.com	Perempuan	Kabupaten Cirebon, Jawa Barat
20616	Leshia Kitson	Bitung	590140313513261	hwinarno@example.org	Laki-laki	Kota Malang, Jawa Timur
20617	Avrit Carlile	Bandar Lampung	569252730787382	thamrinharto@example.org	Laki-laki	Kabupaten Tangerang, Banten
20618	Bertrando Fitchet	Bau-Bau	503110909014490	mariadi34@example.net	Perempuan	Kota Tegal, Jawa Tengah
20619	Lon Giraudeau	Bima	569626750561296	permadikasiyah@example.com	Perempuan	Kabupaten Bangli, Bali
20620	Jedediah Chrystal	Parepare	520529738862582	lpurwanti@example.org	Perempuan	Kota Tegal, Jawa Tengah
20621	Kassandra Lebel	Salatiga	500564832804559	mahendraaditya@example.org	Perempuan	Kota Surabaya, Jawa Timur
20622	Mitchel Iannitti	Palopo	580118226247379	phutagalung@example.net	Perempuan	Kota Tasikmalaya, Jawa Barat
20623	Carly Lissandrini	Balikpapan	524359643160308	ugunawan@example.com	Perempuan	Kabupaten Pati, Jawa Tengah
20624	Diena Hawksworth	Tegal	537510067030844	nasyidahnova@example.net	Laki-laki	Kabupaten Blitar, Jawa Timur
20625	Rozele Disbury	Jambi	562196442277433	aryanirika@example.com	Perempuan	Kabupaten Tabanan, Bali
20626	Rossie Sawtell	Padang	517559804090320	farah10@example.com	Perempuan	Kota Malang, Jawa Timur
20627	Lockwood Blackborough	Tasikmalaya	507408910959189	gada61@example.org	Perempuan	Kabupaten Purwakarta, Jawa Barat
20628	Lexi Clawson	Payakumbuh	522439697021191	xsihombing@example.net	Laki-laki	Kabupaten Jembrana, Bali
20629	Revkah Shelliday	Kota Administrasi Jakarta Pusat	523653526611542	umar18@example.com	Perempuan	Kota Medan, Sumatera Utara
20630	Ros McCuaig	Kediri	543006414560587	jessicahidayanto@example.net	Perempuan	Kabupaten Cirebon, Jawa Barat
20631	Trevor Hehnke	Ternate	583909220593383	windayuniar@example.com	Laki-laki	Kota Depok, Jawa Barat
20632	Manda Jump	Binjai	593388019627728	jumadi76@example.com	Laki-laki	Kota Tegal, Jawa Tengah
20633	Caralie Bartul	Jambi	557770923941036	racheltamba@example.com	Laki-laki	Kota Denpasar, Bali
20634	Carolan Beeton	Gorontalo	583824638085255	zmayasari@example.org	Laki-laki	Kabupaten Purwakarta, Jawa Barat
20635	Esteban Portal	Tasikmalaya	575133922453195	haryantomaras@example.com	Perempuan	Kabupaten Pati, Jawa Tengah
20636	Cheryl Creavin	Bengkulu	573232260595786	maryadiwahyu@example.net	Laki-laki	Kabupaten Cirebon, Jawa Barat
20637	Roslyn Stove	Bengkulu	588188737050362	andrianitaswir@example.net	Perempuan	Kabupaten Indramayu, Jawa Barat
20638	Miriam Flinn	Bengkulu	598349214774806	ksaputra@example.com	Perempuan	Kota Semarang, Jawa Tengah
20639	Donovan Epdell	Padangpanjang	503423467367452	jpalastri@example.net	Perempuan	Kabupaten Tabanan, Bali
20640	Anthe Loyd	Jambi	525739319056558	prasetyolasmanto@example.org	Laki-laki	Kabupaten Tabanan, Bali
20641	Enriqueta Duchatel	Surabaya	507308037290980	usamosir@example.org	Perempuan	Kota Malang, Jawa Timur
20642	Ruperto Oiseau	Palangkaraya	515437606985273	bajraginanggraini@example.net	Laki-laki	Kota Denpasar, Bali
20643	Odo Luckin	Ambon	589664660501351	legawa07@example.com	Perempuan	Kabupaten Jembrana, Bali
20644	Renard Durran	Padang	549910755745831	gildasihotang@example.org	Perempuan	Kabupaten Pasuruan, Jawa Timur
20645	Tymothy Fairholme	Lubuklinggau	506218737243064	adhiarja25@example.net	Laki-laki	Kota Bekasi, Jawa Barat
20646	Kelvin Pallasch	Kotamobagu	579012543830778	gangsar86@example.net	Perempuan	Kabupaten Bangli, Bali
20647	Cirilo Elcombe	Meulaboh	563118156703789	jaisutama@example.net	Laki-laki	Kota Semarang, Jawa Tengah
20648	Arabele Codrington	Kupang	508197320574453	septimandasari@example.org	Laki-laki	Kota Bekasi, Jawa Barat
20649	Saraann Lawlie	Probolinggo	509313473160410	awijaya@example.org	Perempuan	Kota Depok, Jawa Barat
20650	Benton Romke	Palangkaraya	569043032274184	putami@example.net	Laki-laki	Kota Semarang, Jawa Tengah
20651	Town Avon	Balikpapan	599616484314222	pranowoimam@example.net	Perempuan	Kota Tasikmalaya, Jawa Barat
20652	Far Glynn	Jayapura	544041958110722	martana63@example.net	Perempuan	Kota Bogor, Jawa Barat
20653	Charil Buckby	Tebingtinggi	565619451036146	yuliantinalar@example.com	Laki-laki	Kota Surabaya, Jawa Timur
20654	Allie Maus	Banjarmasin	589008448406171	emin66@example.com	Perempuan	Kota Mojokerto, Jawa Timur
20655	Cybil Gudgeon	Bima	595298883873999	rwaskita@example.org	Laki-laki	Kota Tasikmalaya, Jawa Barat
20656	Karl Finicj	Cimahi	502232309912315	afarida@example.net	Perempuan	Kota Surakarta, Jawa Tengah
20657	Vivyan McOmish	Solok	536250183248438	marbunpuput@example.org	Perempuan	Kota Tegal, Jawa Tengah
20658	Dolly Duplain	Tarakan	547721322761234	lanangprayoga@example.org	Laki-laki	Kota Mojokerto, Jawa Timur
20659	Millard Sherrott	Samarinda	543433499826994	nardi59@example.com	Laki-laki	Kabupaten Indramayu, Jawa Barat
20660	Megen Selliman	Pagaralam	543695636192079	akarsanamansur@example.net	Laki-laki	Kota Tasikmalaya, Jawa Barat
20661	Mario Nutbeam	Tangerang	593318785777155	tsaputra@example.com	Laki-laki	Kabupaten Tabanan, Bali
20662	Alix Goodbarr	Subulussalam	530674899531988	kuswoyokiandra@example.org	Perempuan	Kota Bogor, Jawa Barat
20663	Vonnie Mac Giany	Tanjungbalai	503112521486023	jinawi60@example.com	Perempuan	Kota Tegal, Jawa Tengah
20664	Eric Ickeringill	Malang	535315137084479	puwais@example.org	Perempuan	Kabupaten Indramayu, Jawa Barat
20665	Walsh Harmeston	Sawahlunto	559546389581290	jarwanurdiyanti@example.net	Laki-laki	Kota Bekasi, Jawa Barat
20666	Brent Dominighi	Manado	552229318185798	irma15@example.com	Perempuan	Kota Bekasi, Jawa Barat
20667	Elianore Lowdiane	Pariaman	500717225722712	qagustina@example.com	Laki-laki	Kabupaten Purwakarta, Jawa Barat
20668	Corny Akehurst	Pagaralam	545990288912147	bagus67@example.net	Laki-laki	Kota Tasikmalaya, Jawa Barat
20669	Orelle Smedmoor	Padang	518809686424217	wpranowo@example.com	Laki-laki	Kota Tasikmalaya, Jawa Barat
20670	Tasia Sheldon	Sawahlunto	524819750727953	iwahyudin@example.net	Perempuan	Kabupaten Pasuruan, Jawa Timur
20671	Stavros Baudin	Bekasi	542013559839437	cwaskita@example.org	Laki-laki	Kabupaten Jembrana, Bali
20672	Ileana Andryunin	Sibolga	582347406789646	bagas75@example.net	Perempuan	Kota Medan, Sumatera Utara
20673	Homere Mussared	Lubuklinggau	514687314389492	nadinehidayat@example.net	Laki-laki	Kabupaten Tabanan, Bali
20674	Kristi Kermitt	Pariaman	511345778224179	natsirmujur@example.net	Laki-laki	Kabupaten Tangerang, Banten
20675	Ben MacCumiskey	Medan	598953781994657	halimautama@example.net	Laki-laki	Kota Madiun, Jawa Timur
20676	Lyndsie Deluze	Bau-Bau	543327825920853	hastutikamila@example.org	Perempuan	Kabupaten Purwakarta, Jawa Barat
20677	Remington Wards	Pekalongan	572111579854910	samosirprayoga@example.org	Perempuan	Kota Mojokerto, Jawa Timur
20678	Irma Molesworth	Manado	561533322094171	habibiade@example.org	Perempuan	Kabupaten Jembrana, Bali
20679	Catrina Gleadhall	Bontang	549358142270744	vmardhiyah@example.net	Laki-laki	Kabupaten Purwakarta, Jawa Barat
20680	Roslyn Howson	Tegal	577066146931336	gambira82@example.com	Laki-laki	Kota Bekasi, Jawa Barat
20681	Marj Steers	Malang	599127344689050	parmansalahudin@example.net	Laki-laki	Kabupaten Pasuruan, Jawa Timur
20682	Elsey Carletto	Kediri	508147990622848	yono28@example.net	Laki-laki	Kabupaten Cirebon, Jawa Barat
20683	Igor Comben	Sorong	557212624923163	nurdiyantiokta@example.org	Perempuan	Kota Tegal, Jawa Tengah
20684	Brianne Scammonden	Pematangsiantar	593129284861205	qori94@example.com	Laki-laki	Kota Bogor, Jawa Barat
20685	Zonda Salvadori	Mojokerto	504333623688284	eja97@example.com	Laki-laki	Kota Surakarta, Jawa Tengah
20686	Ivie Harrowell	Tarakan	501019345218973	carla62@example.net	Perempuan	Kabupaten Pati, Jawa Tengah
20687	Hillie Giffin	Salatiga	587130517250513	dina80@example.net	Laki-laki	Kabupaten Badung, Bali
20688	Leanor Di Iorio	Singkawang	588428069419652	hastafarida@example.org	Laki-laki	Kota Madiun, Jawa Timur
20689	Cam Gannicleff	Lubuklinggau	586221798810122	hardi92@example.com	Perempuan	Kota Medan, Sumatera Utara
20690	Roobbie Gemson	Bekasi	579052348485214	karenuwais@example.net	Perempuan	Kabupaten Jembrana, Bali
20691	Maddi Grumbridge	Purwokerto	579427560004981	gamani89@example.net	Laki-laki	Kota Surakarta, Jawa Tengah
20692	Beverley Menhenitt	Mojokerto	500946887318707	nrimasirait@example.org	Laki-laki	Kabupaten Pasuruan, Jawa Timur
20693	Angelo Mollindinia	Solok	506664851991116	wadilailasari@example.net	Laki-laki	Kota Medan, Sumatera Utara
20694	Clarette Benzi	Payakumbuh	593834791868607	kamidinpratama@example.net	Perempuan	Kabupaten Tangerang, Banten
20695	Scott Reck	Payakumbuh	582603093826164	nurainidarsirah@example.com	Laki-laki	Kabupaten Badung, Bali
20696	Lucian Elton	Bitung	565340811532035	rahmimaulana@example.net	Laki-laki	Kota Surabaya, Jawa Timur
20697	Ruthy Nozzolii	Ternate	586602148427471	sabarwacana@example.net	Perempuan	Kota Bekasi, Jawa Barat
20698	Nissy Cregin	Kota Administrasi Jakarta Barat	530195265311010	wibowoparis@example.org	Laki-laki	Kota Mojokerto, Jawa Timur
20699	Aigneis Tolumello	Sorong	537022176853028	labuh36@example.net	Perempuan	Kabupaten Purwakarta, Jawa Barat
20700	Zelma Peggrem	Bau-Bau	505321282111749	nasyiahmartani@example.com	Perempuan	Kota Madiun, Jawa Timur
20701	Emanuel Spyvye	Kota Administrasi Jakarta Selatan	558147048243746	karjaprasetya@example.net	Laki-laki	Kabupaten Purwakarta, Jawa Barat
20702	Nanci Haylock	Cimahi	542086462445728	lailasarifarhunnisa@example.org	Laki-laki	Kota Madiun, Jawa Timur
20703	Willette St Angel	Denpasar	568989283537284	calista46@example.org	Perempuan	Kota Semarang, Jawa Tengah
20704	Michaelina Cleobury	Kota Administrasi Jakarta Barat	598095479332160	dnatsir@example.net	Laki-laki	Kabupaten Purwakarta, Jawa Barat
20705	Jobi Cowlin	Binjai	517666846617226	ppermata@example.net	Perempuan	Kota Bekasi, Jawa Barat
20706	Ev Ravenshaw	Kotamobagu	533527730380969	alambana39@example.net	Laki-laki	Kabupaten Tabanan, Bali
20707	Lammond Jackett	Pematangsiantar	522729330688577	azaleaharyanto@example.net	Perempuan	Kabupaten Badung, Bali
20708	Kasper Arnao	Mojokerto	505145578790496	siska69@example.net	Perempuan	Kota Bekasi, Jawa Barat
20709	Elliot Dungey	Sabang	522271235216677	martani44@example.com	Perempuan	Kabupaten Jembrana, Bali
20710	Ardys Flemmich	Depok	515981433992824	jrajata@example.org	Laki-laki	Kabupaten Bangli, Bali
20711	Hillary Carleman	Sawahlunto	571313234035915	gandipuspita@example.net	Perempuan	Kota Mojokerto, Jawa Timur
20712	Delilah Heeps	Purwokerto	533002323119796	thamrinpadma@example.org	Laki-laki	Kota Malang, Jawa Timur
20713	Baily Tregien	Pangkalpinang	527319992423703	sihombingasmuni@example.org	Laki-laki	Kabupaten Indramayu, Jawa Barat
20714	Torre Vaskin	Kupang	572087256593107	mthamrin@example.com	Laki-laki	Kota Mojokerto, Jawa Timur
20715	Guinna Holwell	Tidore Kepulauan	582608219767060	tmaryadi@example.org	Laki-laki	Kabupaten Tabanan, Bali
20716	Natassia Bowdery	Banjarbaru	530514193900457	waluyorusman@example.com	Perempuan	Kota Denpasar, Bali
20717	Sibyl Dalling	Palopo	510004402951777	rafid81@example.com	Laki-laki	Kabupaten Badung, Bali
20718	Luelle Mathen	Pariaman	510874829479387	yunitanugroho@example.net	Laki-laki	Kabupaten Cirebon, Jawa Barat
20719	Diane-marie Ralston	Kendari	529436999529433	wmarbun@example.com	Perempuan	Kota Depok, Jawa Barat
20720	Gilburt MacSween	Kupang	526936394996404	ade84@example.com	Laki-laki	Kota Surabaya, Jawa Timur
20721	Otis Enefer	Balikpapan	500177823005416	bambangnasyidah@example.org	Laki-laki	Kota Semarang, Jawa Tengah
20722	Rivkah Pidon	Batu	515783597304229	zharyanto@example.com	Laki-laki	Kabupaten Pati, Jawa Tengah
20723	Iver Kelsell	Surabaya	578410135007681	baktiadihasanah@example.com	Laki-laki	Kabupaten Tangerang, Banten
20724	Ula Trye	Tarakan	543024165080488	siska14@example.net	Perempuan	Kabupaten Tabanan, Bali
20725	Carlen Crevagh	Sukabumi	575821693528130	pwasita@example.org	Perempuan	Kota Tegal, Jawa Tengah
20726	Matt Laurisch	Makassar	531304461155935	makara48@example.com	Laki-laki	Kabupaten Purwakarta, Jawa Barat
20727	Lyndy Gulliman	Pangkalpinang	542677687660737	kuswoyowira@example.org	Laki-laki	Kota Medan, Sumatera Utara
20728	Dacia Burdell	Madiun	559839913912934	awaskita@example.net	Perempuan	Kota Tegal, Jawa Tengah
